

"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"Finland",67,"Total internal renewable water resources per capita",4158,2017,19374.0,"K","",""
"Finland",67,"Water resources: total external renewable",4182,1962,3.0,"I","",""
"Finland",67,"Water resources: total external renewable",4182,1967,3.0,"I","",""
"Finland",67,"Water resources: total external renewable",4182,1972,3.0,"I","",""
"Finland",67,"Water resources: total external renewable",4182,1977,3.0,"I","",""
"Finland",67,"Water resources: total external renewable",4182,1982,3.0,"I","",""
"Finland",67,"Water resources: total external renewable",4182,1987,3.0,"I","",""
"Finland",67,"Water resources: total external renewable",4182,1992,3.0,"I","",""
"Finland",67,"Water resources: total external renewable",4182,1997,3.0,"I","",""
"Finland",67,"Water resources: total external renewable",4182,2002,3.0,"I","",""
"Finland",67,"Water resources: total external renewable",4182,2007,3.0,"I","",""
"Finland",67,"Water resources: total external renewable",4182,2012,3.0,"I","",""
"Finland",67,"Water resources: total external renewable",4182,2017,3.0,"I","",""
"Finland",67,"Total renewable surface water",4185,1962,109.8,"I","",""
"Finland",67,"Total renewable surface water",4185,1967,109.8,"I","",""
"Finland",67,"Total renewable surface water",4185,1972,109.8,"I","",""
"Finland",67,"Total renewable surface water",4185,1977,109.8,"I","",""
"Finland",67,"Total renewable surface water",4185,1982,109.8,"I","",""
"Finland",67,"Total renewable surface water",4185,1987,109.8,"I","",""
"Finland",67,"Total renewable surface water",4185,1992,109.8,"I","",""
"Finland",67,"Total renewable surface water",4185,1997,109.8,"I","",""
"Finland",67,"Total renewable surface water",4185,2002,109.8,"I","",""
"Finland",67,"Total renewable surface water",4185,2007,109.8,"I","",""
"Finland",67,"Total renewable surface water",4185,2012,109.8,"I","",""
"Finland",67,"Total renewable surface water",4185,2017,109.8,"I","",""
"Finland",67,"Total renewable groundwater",4187,1962,2.2,"I","",""
"Finland",67,"Total renewable groundwater",4187,1967,2.2,"I","",""
"Finland",67,"Total renewable groundwater",4187,1972,2.2,"I","",""
"Finland",67,"Total renewable groundwater",4187,1977,2.2,"I","",""
"Finland",67,"Total renewable groundwater",4187,1982,2.2,"I","",""
"Finland",67,"Total renewable groundwater",4187,1987,2.2,"I","",""
"Finland",67,"Total renewable groundwater",4187,1992,2.2,"I","",""
"Finland",67,"Total renewable groundwater",4187,1997,2.2,"I","",""
"Finland",67,"Total renewable groundwater",4187,2002,2.2,"I","",""
"Finland",67,"Total renewable groundwater",4187,2007,2.2,"I","",""
"Finland",67,"Total renewable groundwater",4187,2012,2.2,"I","",""
"Finland",67,"Total renewable groundwater",4187,2017,2.2,"I","",""
"Finland",67,"Total renewable water resources per capita",4190,1962,24450.0,"K","",""
"Finland",67,"Total renewable water resources per capita",4190,1967,23970.0,"K","",""
"Finland",67,"Total renewable water resources per capita",4190,1972,23651.0,"K","",""
"Finland",67,"Total renewable water resources per capita",4190,1977,23173.0,"K","",""
"Finland",67,"Total renewable water resources per capita",4190,1982,22751.0,"K","",""
"Finland",67,"Total renewable water resources per capita",4190,1987,22240.0,"K","",""
"Finland",67,"Total renewable water resources per capita",4190,1992,21804.0,"K","",""
"Finland",67,"Total renewable water resources per capita",4190,1997,21351.0,"K","",""
"Finland",67,"Total renewable water resources per capita",4190,2002,21101.0,"K","",""
"Finland",67,"Total renewable water resources per capita",4190,2007,20763.0,"K","",""
"Finland",67,"Total renewable water resources per capita",4190,2012,20321.0,"K","",""
"Finland",67,"Total renewable water resources per capita",4190,2017,19917.0,"K","",""
"Finland",67,"Total dam capacity",4197,1960,13.53,"L","",""
"Finland",67,"Total dam capacity",4197,1965,14.68,"L","",""
"Finland",67,"Total dam capacity",4197,1970,17.73,"L","",""
"Finland",67,"Total dam capacity",4197,1975,18.56,"L","",""
"Finland",67,"Total dam capacity",4197,1980,18.6,"L","",""
"Finland",67,"Total dam capacity",4197,1985,18.6,"L","",""
"Finland",67,"Total dam capacity",4197,1990,18.6,"L","",""
"Finland",67,"Total dam capacity",4197,1995,18.6,"L","",""
"Finland",67,"Total dam capacity",4197,2000,18.6,"L","",""
"Finland",67,"Total dam capacity",4197,2005,18.6,"L","",""
"Finland",67,"Total dam capacity",4197,2010,18.6,"L","",""
"Finland",67,"Total dam capacity",4197,2015,18.6,"L","",""
"Finland",67,"Dam capacity per capita",4471,1960,3007.0,"K","",""
"Finland",67,"Dam capacity per capita",4471,1965,3199.0,"K","",""
"Finland",67,"Dam capacity per capita",4471,1970,3812.0,"K","",""
"Finland",67,"Dam capacity per capita",4471,1975,3910.0,"K","",""
"Finland",67,"Dam capacity per capita",4471,1980,3847.0,"K","",""
"Finland",67,"Dam capacity per capita",4471,1985,3761.0,"K","",""
"Finland",67,"Dam capacity per capita",4471,1990,3687.0,"K","",""
"Finland",67,"Dam capacity per capita",4471,1995,3610.0,"K","",""
"Finland",67,"Dam capacity per capita",4471,2000,3568.0,"K","",""
"Finland",67,"Dam capacity per capita",4471,2005,3511.0,"K","",""
"Finland",67,"Dam capacity per capita",4471,2010,3436.0,"K","",""
"Finland",67,"Dam capacity per capita",4471,2015,3368.0,"K","",""
"Finland",67,"Agricultural water withdrawal",4250,1990,0.02,"E","",""
"Finland",67,"Agricultural water withdrawal",4250,1995,0.05,"E","",""
"Finland",67,"Agricultural water withdrawal",4250,2002,0.05,"E","",""
"Finland",67,"Agricultural water withdrawal",4250,2005,0.05,"E","",""
"Finland",67,"Industrial water withdrawal",4252,1990,1.903,"E","",""
"Finland",67,"Industrial water withdrawal",4252,1995,2.124,"E","",""
"Finland",67,"Municipal water withdrawal",4251,1990,0.424,"E","",""
"Finland",67,"Municipal water withdrawal",4251,1995,0.412,"E","",""
"Finland",67,"Municipal water withdrawal",4251,2002,0.404,"E","",""
"Finland",67,"Municipal water withdrawal",4251,2006,0.4094,"E","",""
"Finland",67,"Municipal water withdrawal",4251,2011,0.4,"E","",""
"Finland",67,"Municipal water withdrawal",4251,2016,0.4,"","",""
"Finland",67,"Total water withdrawal",4253,1970,3.3,"E","",""
"Finland",67,"Total water withdrawal",4253,1975,3.55,"E","",""
"Finland",67,"Total water withdrawal",4253,1980,3.7,"E","",""
"Finland",67,"Total water withdrawal",4253,1985,4.0,"E","",""
"Finland",67,"Total water withdrawal",4253,1990,2.347,"E","",""
"Finland",67,"Total water withdrawal",4253,1995,2.586,"E","",""
"Finland",67,"Total water withdrawal",4253,1999,2.328,"E","",""
"Finland",67,"Total water withdrawal",4253,2006,6.562,"E","",""
"Finland",67,"Total water withdrawal per capita",4257,1970,709.5,"E","",""
"Finland",67,"Total water withdrawal per capita",4257,1975,747.8,"E","",""
"Finland",67,"Total water withdrawal per capita",4257,1980,765.3,"E","",""
"Finland",67,"Total water withdrawal per capita",4257,1985,808.7,"E","",""
"Finland",67,"Total water withdrawal per capita",4257,1990,465.2,"E","",""
"Finland",67,"Total water withdrawal per capita",4257,1995,501.9,"E","",""
"Finland",67,"Total water withdrawal per capita",4257,1999,446.6,"E","",""
"Finland",67,"Total water withdrawal per capita",4257,2006,1239.0,"E","",""
"Finland",67,"Environmental Flow Requirements",4549,1962,67.83,"E","",""
"Finland",67,"Environmental Flow Requirements",4549,1967,67.83,"E","",""
"Finland",67,"Environmental Flow Requirements",4549,1972,67.83,"E","",""
"Finland",67,"Environmental Flow Requirements",4549,1977,67.83,"E","",""
"Finland",67,"Environmental Flow Requirements",4549,1982,67.83,"E","",""
"Finland",67,"Environmental Flow Requirements",4549,1987,67.83,"E","",""
"Finland",67,"Environmental Flow Requirements",4549,1992,67.83,"E","",""
"Finland",67,"Environmental Flow Requirements",4549,1997,67.83,"E","",""
"Finland",67,"Environmental Flow Requirements",4549,2002,67.83,"E","",""
"Finland",67,"Environmental Flow Requirements",4549,2007,67.83,"E","",""
"Finland",67,"Environmental Flow Requirements",4549,2012,67.83,"E","",""
"Finland",67,"Environmental Flow Requirements",4549,2017,67.83,"E","",""
"France",68,"Total population",4104,1962,47121.0,"E","",""
"France",68,"Total population",4104,1967,49792.0,"E","",""
"France",68,"Total population",4104,1972,51740.0,"E","",""
"France",68,"Total population",4104,1977,53516.0,"E","",""
"France",68,"Total population",4104,1982,54548.0,"E","",""
"France",68,"Total population",4104,1987,56025.0,"E","",""
"France",68,"Total population",4104,1992,57497.0,"E","",""
"France",68,"Total population",4104,1997,58763.0,"E","",""
"France",68,"Total population",4104,2002,60225.0,"E","",""
"France",68,"Total population",4104,2007,61961.0,"E","",""
"France",68,"Total population",4104,2012,63640.0,"E","",""
"France",68,"Total population",4104,2017,64980.0,"E","",""
"France",68,"Rural population",4105,1962,17286.0,"E","",""
"France",68,"Rural population",4105,1967,15318.0,"E","",""
"France",68,"Rural population",4105,1972,14691.0,"E","",""
"France",68,"Rural population",4105,1977,14562.0,"E","",""
"France",68,"Rural population",4105,1982,14538.0,"E","",""
"France",68,"Rural population",4105,1987,14689.0,"E","",""
"France",68,"Rural population",4105,1992,14836.0,"E","",""
"France",68,"Rural population",4105,1997,14803.0,"E","",""
"France",68,"Rural population",4105,2002,14360.0,"E","",""
"France",68,"Rural population",4105,2007,13672.0,"E","",""
"France",68,"Rural population",4105,2012,13245.0,"E","",""
"France",68,"Rural population",4105,2017,12482.0,"E","",""
"France",68,"Urban population",4106,1962,29835.0,"E","",""
"France",68,"Urban population",4106,1967,34474.0,"E","",""
"France",68,"Urban population",4106,1972,37049.0,"E","",""
"France",68,"Urban population",4106,1977,38954.0,"E","",""
"France",68,"Urban population",4106,1982,40010.0,"E","",""
"France",68,"Urban population",4106,1987,41336.0,"E","",""
"France",68,"Urban population",4106,1992,42661.0,"E","",""
"France",68,"Urban population",4106,1997,43960.0,"E","",""
"France",68,"Urban population",4106,2002,45865.0,"E","",""
"France",68,"Urban population",4106,2007,48289.0,"E","",""
"France",68,"Urban population",4106,2012,50395.0,"E","",""
"France",68,"Urban population",4106,2017,52498.0,"E","",""
"France",68,"Population density",4107,1962,85.82,"E","",""
"France",68,"Population density",4107,1967,90.68,"E","",""
"France",68,"Population density",4107,1972,94.23,"E","",""
"France",68,"Population density",4107,1977,97.46,"E","",""
"France",68,"Population density",4107,1982,99.34,"E","",""
"France",68,"Population density",4107,1987,102.0,"E","",""
"France",68,"Population density",4107,1992,104.7,"E","",""
"France",68,"Population density",4107,1997,107.0,"E","",""
"France",68,"Population density",4107,2002,109.7,"E","",""
"France",68,"Population density",4107,2007,112.8,"E","",""
"France",68,"Population density",4107,2012,115.9,"E","",""
"France",68,"Population density",4107,2017,118.3,"E","",""
"France",68,"Gross Domestic Product (GDP)",4112,1962,7.6313782252E10,"E","",""
"France",68,"Gross Domestic Product (GDP)",4112,1967,1.19E11,"E","",""
"France",68,"Gross Domestic Product (GDP)",4112,1972,2.04E11,"E","",""
"France",68,"Gross Domestic Product (GDP)",4112,1977,4.11E11,"E","",""
"France",68,"Gross Domestic Product (GDP)",4112,1982,5.87E11,"E","",""
"France",68,"Gross Domestic Product (GDP)",4112,1987,9.38E11,"E","",""
"France",68,"Gross Domestic Product (GDP)",4112,1992,1.41E12,"E","",""
"France",68,"Gross Domestic Product (GDP)",4112,1997,1.46E12,"E","",""
"France",68,"Gross Domestic Product (GDP)",4112,2002,1.5E12,"E","",""
"France",68,"Gross Domestic Product (GDP)",4112,2007,2.66E12,"E","",""
"France",68,"Gross Domestic Product (GDP)",4112,2012,2.68E12,"E","",""
"France",68,"Gross Domestic Product (GDP)",4112,2015,2.42E12,"E","",""
"France",68,"GDP per capita",4458,1962,1620.0,"E","",""
"France",68,"GDP per capita",4458,1967,2390.0,"E","",""
"France",68,"GDP per capita",4458,1972,3943.0,"E","",""
"France",68,"GDP per capita",4458,1977,7680.0,"E","",""
"France",68,"GDP per capita",4458,1982,10761.0,"E","",""
"France",68,"GDP per capita",4458,1987,16743.0,"E","",""
"France",68,"GDP per capita",4458,1992,24523.0,"E","",""
"France",68,"GDP per capita",4458,1997,24846.0,"E","",""
"France",68,"GDP per capita",4458,2002,24907.0,"E","",""
"France",68,"GDP per capita",4458,2007,42930.0,"E","",""
"France",68,"GDP per capita",4458,2012,42112.0,"E","",""
"France",68,"GDP per capita",4458,2015,37242.0,"E","",""
"France",68,"Human Development Index (HDI) [highest = 1]",4111,1990,0.7793,"E","",""
"France",68,"Human Development Index (HDI) [highest = 1]",4111,2000,0.8484,"E","",""
"France",68,"Human Development Index (HDI) [highest = 1]",4111,2012,0.8859,"E","",""
"France",68,"Human Development Index (HDI) [highest = 1]",4111,2014,0.8881,"E","",""
"France",68,"Long-term average annual precipitation in depth",4151,1962,867.0,"","",""
"France",68,"Long-term average annual precipitation in depth",4151,1967,867.0,"","",""
"France",68,"Long-term average annual precipitation in depth",4151,1972,867.0,"","",""
"France",68,"Long-term average annual precipitation in depth",4151,1977,867.0,"","",""
"France",68,"Long-term average annual precipitation in depth",4151,1982,867.0,"","",""
"France",68,"Long-term average annual precipitation in depth",4151,1987,867.0,"","",""
"France",68,"Long-term average annual precipitation in depth",4151,1992,867.0,"","",""
"France",68,"Long-term average annual precipitation in depth",4151,1997,867.0,"","",""
"France",68,"Long-term average annual precipitation in depth",4151,2002,867.0,"","",""
"France",68,"Long-term average annual precipitation in depth",4151,2007,867.0,"","",""
"France",68,"Long-term average annual precipitation in depth",4151,2012,867.0,"","",""
"France",68,"Long-term average annual precipitation in depth",4151,2017,867.0,"","",""
"France",68,"Long-term average annual precipitation in volume",4150,1962,476.1,"K","",""
"France",68,"Long-term average annual precipitation in volume",4150,1967,476.1,"K","",""
"France",68,"Long-term average annual precipitation in volume",4150,1972,476.1,"K","",""
"France",68,"Long-term average annual precipitation in volume",4150,1977,476.1,"K","",""
"France",68,"Long-term average annual precipitation in volume",4150,1982,476.1,"K","",""
"France",68,"Long-term average annual precipitation in volume",4150,1987,476.1,"K","",""
"France",68,"Long-term average annual precipitation in volume",4150,1992,476.1,"K","",""
"France",68,"Long-term average annual precipitation in volume",4150,1997,476.1,"K","",""
"France",68,"Long-term average annual precipitation in volume",4150,2002,476.1,"K","",""
"France",68,"Long-term average annual precipitation in volume",4150,2007,476.1,"K","",""
"France",68,"Long-term average annual precipitation in volume",4150,2012,476.1,"K","",""
"France",68,"Long-term average annual precipitation in volume",4150,2017,476.1,"K","",""
"France",68,"Surface water produced internally",4155,1962,198.0,"","",""
"France",68,"Surface water produced internally",4155,1967,198.0,"","",""
"France",68,"Surface water produced internally",4155,1972,198.0,"","",""
"France",68,"Surface water produced internally",4155,1977,198.0,"","",""
"France",68,"Surface water produced internally",4155,1982,198.0,"","",""
"France",68,"Surface water produced internally",4155,1987,198.0,"","",""
"France",68,"Surface water produced internally",4155,1992,198.0,"","",""
"France",68,"Surface water produced internally",4155,1997,198.0,"","",""
"France",68,"Surface water produced internally",4155,2002,198.0,"","",""
"France",68,"Surface water produced internally",4155,2007,198.0,"","",""
"France",68,"Surface water produced internally",4155,2012,198.0,"","",""
"France",68,"Surface water produced internally",4155,2017,198.0,"","",""
"France",68,"Groundwater produced internally",4154,1962,120.0,"","",""
"France",68,"Groundwater produced internally",4154,1967,120.0,"","",""
"France",68,"Groundwater produced internally",4154,1972,120.0,"","",""
