"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Iceland","Dam capacity per capita (m3/inhab)",,,"",,,,"",,,,"",,1975,5308.0,"K",,1980,5894.0,"K",,1985,7713.0,"K",,1990,7325.0,"K",,1995,8456.0,"K",,2000,8083.0,"K",,2005,7556.0,"K",,2010,7084.0,"K",,2015,6884.0,"K",
"Iceland","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,1980,0.004,"E",,1985,0.004,"E",,1992,0.07,"E",,,,"",,2002,0.07,"E",,2004,0.07,"E",,2012,3.0E-4,"",,2015,3.0E-4,"",
"Iceland","Industrial water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,1980,0.01,"E",,1985,0.01,"E",,1992,0.01,"E",,,,"",,2002,0.014,"E",,2004,0.014,"E",,2012,0.2,"",,2015,0.198,"",
"Iceland","Municipal water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,1980,0.094,"E",,1985,0.098,"E",,1992,0.087,"E",,,,"",,2002,0.081,"E",,2004,0.081,"E",,2012,0.094,"",,2015,0.08,"",
"Iceland","Total water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,1980,0.108,"E",,1985,0.112,"E",,1992,0.167,"E",,,,"",,2002,0.165,"E",,2004,0.165,"E",,2012,3.571,"E",,2015,0.2783,"",
"Iceland","Total water withdrawal per capita (m3/inhab/year)",,,"",,,,"",,,,"",,,,"",,1980,462.9,"E",,1985,453.3,"E",,1992,641.8,"E",,,,"",,2002,578.3,"E",,2004,540.6,"E",,2012,10971.0,"E",,2015,830.7,"K",
"Iceland","Environmental Flow Requirements (10^9 m3/year)",1962,96.41,"E",,1967,96.41,"E",,1972,96.41,"E",,1977,96.41,"E",,1982,96.41,"E",,1987,96.41,"E",,1992,96.41,"E",,1997,96.41,"E",,2002,96.41,"E",,2007,96.41,"E",,2012,96.41,"E",,2017,96.41,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Ireland","Total population (1000 inhab)",1962,2825.0,"E",,1967,2885.0,"E",,1972,3030.0,"E",,1977,3291.0,"E",,1982,3505.0,"E",,1987,3572.0,"E",,1992,3589.0,"E",,1997,3712.0,"E",,2002,3976.0,"E",,2007,4398.0,"E",,2012,4678.0,"E",,2017,4762.0,"E",
"Ireland","Rural population (1000 inhab)",1962,1497.0,"E",,1967,1437.0,"E",,1972,1431.0,"E",,1977,1507.0,"E",,1982,1562.0,"E",,1987,1572.0,"E",,1992,1556.0,"E",,1997,1569.0,"E",,2002,1628.0,"E",,2007,1780.0,"E",,2012,1823.0,"E",,2017,1682.0,"E",
"Ireland","Urban population (1000 inhab)",1962,1328.0,"E",,1967,1448.0,"E",,1972,1599.0,"E",,1977,1784.0,"E",,1982,1943.0,"E",,1987,2000.0,"E",,1992,2033.0,"E",,1997,2143.0,"E",,2002,2348.0,"E",,2007,2618.0,"E",,2012,2855.0,"E",,2017,3080.0,"E",
"Ireland","Population density (inhab/km2)",1962,40.2,"E",,1967,41.05,"E",,1972,43.11,"E",,1977,46.83,"E",,1982,49.87,"E",,1987,50.83,"E",,1992,51.07,"E",,1997,52.82,"E",,2002,56.57,"E",,2007,62.58,"E",,2012,66.56,"E",,2017,67.76,"E",
"Ireland","Gross Domestic Product (GDP) (current US$)",1962,2.260349684E9,"E",,1967,3.343636773E9,"E",,1972,6.325159323E9,"E",,1977,1.1260977195E10,"E",,1982,2.1498879946E10,"E",,1987,3.3958627692E10,"E",,1992,5.5981360981E10,"E",,1997,8.2816779608E10,"E",,2002,1.28E11,"E",,2007,2.7E11,"E",,2012,2.25E11,"E",,2015,2.38E11,"E",
"Ireland","GDP per capita (current US$/inhab)",1962,800.1,"E",,1967,1159.0,"E",,1972,2088.0,"E",,1977,3422.0,"E",,1982,6134.0,"E",,1987,9507.0,"E",,1992,15598.0,"E",,1997,22311.0,"E",,2002,32193.0,"E",,2007,61392.0,"E",,2012,48097.0,"E",,2015,49979.0,"E",
"Ireland","Human Development Index (HDI) [highest = 1] (-)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,0.77,"E",,,,"",,2000,0.8606,"E",,,,"",,2012,0.9099,"E",,2014,0.9155,"E",
"Ireland","Long-term average annual precipitation in depth (mm/year)",1962,1118.0,"E",,1967,1118.0,"E",,1972,1118.0,"E",,1977,1118.0,"E",,1982,1118.0,"E",,1987,1118.0,"E",,1992,1118.0,"E",,1997,1118.0,"E",,2002,1118.0,"E",,2007,1118.0,"E",,2012,1118.0,"E",,2017,1118.0,"E",
"Ireland","Long-term average annual precipitation in volume (10^9 m3/year)",1962,78.57,"E",,1967,78.57,"E",,1972,78.57,"E",,1977,78.57,"E",,1982,78.57,"E",,1987,78.57,"E",,1992,78.57,"E",,1997,78.57,"E",,2002,78.57,"E",,2007,78.57,"E",,2012,78.57,"E",,2017,78.57,"E",
"Ireland","Surface water produced internally (10^9 m3/year)",1962,48.2,"",,1967,48.2,"",,1972,48.2,"",,1977,48.2,"",,1982,48.2,"",,1987,48.2,"",,1992,48.2,"",,1997,48.2,"",,2002,48.2,"",,2007,48.2,"",,2012,48.2,"",,2017,48.2,"",
"Ireland","Groundwater produced internally (10^9 m3/year)",1962,10.8,"",,1967,10.8,"",,1972,10.8,"",,1977,10.8,"",,1982,10.8,"",,1987,10.8,"",,1992,10.8,"",,1997,10.8,"",,2002,10.8,"",,2007,10.8,"",,2012,10.8,"",,2017,10.8,"",
"Ireland","Overlap between surface water and groundwater (10^9 m3/year)",1962,10.0,"",,1967,10.0,"",,1972,10.0,"",,1977,10.0,"",,1982,10.0,"",,1987,10.0,"",,1992,10.0,"",,1997,10.0,"",,2002,10.0,"",,2007,10.0,"",,2012,10.0,"",,2017,10.0,"",
"Ireland","Total internal renewable water resources (IRWR) (10^9 m3/year)",1962,49.0,"",,1967,49.0,"",,1972,49.0,"",,1977,49.0,"",,1982,49.0,"",,1987,49.0,"",,1992,49.0,"",,1997,49.0,"",,2002,49.0,"",,2007,49.0,"",,2012,49.0,"",,2017,49.0,"",
"Ireland","Total internal renewable water resources per capita (m3/inhab/year)",1962,17345.0,"K",,1967,16984.0,"K",,1972,16172.0,"K",,1977,14889.0,"K",,1982,13980.0,"K",,1987,13718.0,"K",,1992,13653.0,"K",,1997,13200.0,"K",,2002,12324.0,"K",,2007,11141.0,"K",,2012,10475.0,"K",,2017,10290.0,"K",
"Ireland","Water resources: total external renewable (10^9 m3/year)",1962,3.0,"",,1967,3.0,"",,1972,3.0,"",,1977,3.0,"",,1982,3.0,"",,1987,3.0,"",,1992,3.0,"",,1997,3.0,"",,2002,3.0,"",,2007,3.0,"",,2012,3.0,"",,2017,3.0,"",
"Ireland","Total renewable surface water (10^9 m3/year)",1962,51.2,"",,1967,51.2,"",,1972,51.2,"",,1977,51.2,"",,1982,51.2,"",,1987,51.2,"",,1992,51.2,"",,1997,51.2,"",,2002,51.2,"",,2007,51.2,"",,2012,51.2,"",,2017,51.2,"",
"Ireland","Total renewable groundwater (10^9 m3/year)",1962,10.8,"",,1967,10.8,"",,1972,10.8,"",,1977,10.8,"",,1982,10.8,"",,1987,10.8,"",,1992,10.8,"",,1997,10.8,"",,2002,10.8,"",,2007,10.8,"",,2012,10.8,"",,2017,10.8,"",
"Ireland","Total renewable water resources per capita (m3/inhab/year)",1962,18407.0,"K",,1967,18024.0,"K",,1972,17162.0,"K",,1977,15801.0,"K",,1982,14836.0,"K",,1987,14558.0,"K",,1992,14489.0,"K",,1997,14009.0,"K",,2002,13078.0,"K",,2007,11824.0,"K",,2012,11116.0,"K",,2017,10920.0,"K",
"Ireland","Total exploitable water resources (10^9 m3/year)",1962,43.0,"",,1967,43.0,"",,1972,43.0,"",,1977,43.0,"",,1982,43.0,"",,1987,43.0,"",,1992,43.0,"",,1997,43.0,"",,2002,43.0,"",,2007,43.0,"",,2012,43.0,"",,,,"",
"Ireland","Total dam capacity (km3)",1960,0.869,"L",,1965,0.869,"L",,1970,0.869,"L",,1975,0.869,"L",,1980,0.869,"L",,1985,0.869,"L",,1990,0.869,"L",,1995,0.869,"L",,2000,0.869,"L",,2005,0.869,"L",,2010,0.869,"L",,2015,0.869,"L",
"Ireland","Dam capacity per capita (m3/inhab)",1960,307.6,"K",,1965,301.2,"K",,1970,286.8,"K",,1975,264.1,"K",,1980,247.9,"K",,1985,243.3,"K",,1990,242.1,"K",,1995,234.1,"K",,2000,218.6,"K",,2005,197.6,"K",,2010,185.8,"K",,2015,182.5,"K",
"Ireland","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,1970,0.179,"E",,,,"",,1980,0.13,"E",,,,"",,,,"",,1994,0.179,"E",,,,"",,,,"",,,,"",,,,"",
"Ireland","Industrial water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,1980,0.527,"E",,,,"",,,,"",,1994,0.527,"E",,,,"",,2007,0.051,"E",,,,"",,,,"",
"Ireland","Municipal water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,1980,0.413,"E",,,,"",,,,"",,1994,0.47,"E",,2002,0.58,"E",,2007,0.679,"E",,2012,0.628,"E",,2016,0.631,"",
"Ireland","Total water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,1980,1.07,"E",,,,"",,,,"",,1994,1.176,"E",,,,"",,2007,0.73,"E",,2009,0.757,"E",,,,"",
"Ireland","Total water withdrawal per capita (m3/inhab/year)",,,"",,,,"",,,,"",,,,"",,1980,305.3,"E",,,,"",,,,"",,1994,316.8,"E",,,,"",,2007,166.0,"E",,2009,161.8,"E",,,,"",
"Ireland","Environmental Flow Requirements (10^9 m3/year)",1962,31.22,"E",,1967,31.22,"E",,1972,31.22,"E",,1977,31.22,"E",,1982,31.22,"E",,1987,31.22,"E",,1992,31.22,"E",,1997,31.22,"E",,2002,31.22,"E",,2007,31.22,"E",,2012,31.22,"E",,2017,31.22,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Italy","Total population (1000 inhab)",1962,50487.0,"E",,1967,52488.0,"E",,1972,54321.0,"E",,1977,55845.0,"E",,1982,56717.0,"E",,1987,57089.0,"E",,1992,57189.0,"E",,1997,57185.0,"E",,2002,57802.0,"E",,2007,59313.0,"E",,2012,59734.0,"E",,2017,59360.0,"E",
"Italy","Rural population (1000 inhab)",1962,20161.0,"E",,1967,19685.0,"E",,1972,19152.0,"E",,1977,19107.0,"E",,1982,18920.0,"E",,1987,19139.0,"E",,1992,19217.0,"E",,1997,19047.0,"E",,2002,19056.0,"E",,2007,18878.0,"E",,2012,17991.0,"E",,2017,16913.0,"E",
"Italy","Urban population (1000 inhab)",1962,30326.0,"E",,1967,32803.0,"E",,1972,35169.0,"E",,1977,36738.0,"E",,1982,37797.0,"E",,1987,37950.0,"E",,1992,37972.0,"E",,1997,38138.0,"E",,2002,38746.0,"E",,2007,40435.0,"E",,2012,41743.0,"E",,2017,42447.0,"E",
"Italy","Population density (inhab/km2)",1962,167.5,"E",,1967,174.2,"E",,1972,180.3,"E",,1977,185.3,"E",,1982,188.2,"E",,1987,189.5,"E",,1992,189.8,"E",,1997,189.8,"E",,2002,191.8,"E",,2007,196.8,"E",,2012,198.2,"E",,2017,197.0,"E",
"Italy","Gross Domestic Product (GDP) (current US$)",1962,5.0383891899E10,"E",,1967,8.1133120065E10,"E",,1972,1.45E11,"E",,1977,2.57E11,"E",,1982,4.26E11,"E",,1987,8.03E11,"E",,1992,1.32E12,"E",,1997,1.24E12,"E",,2002,1.27E12,"E",,2007,2.2E12,"E",,2012,2.07E12,"E",,2015,1.81E12,"E",
"Italy","GDP per capita (current US$/inhab)",1962,998.0,"E",,1967,1546.0,"E",,1972,2669.0,"E",,1977,4602.0,"E",,1982,7511.0,"E",,1987,14066.0,"E",,1992,23081.0,"E",,1997,21684.0,"E",,2002,21972.0,"E",,2007,37091.0,"E",,2012,34654.0,"E",,2015,30492.0,"E",
"Italy","Human Development Index (HDI) [highest = 1] (-)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1990,0.766,"E",,,,"",,2000,0.829,"E",,,,"",,2012,0.8717,"E",,2014,0.873,"E",
"Italy","Long-term average annual precipitation in depth (mm/year)",1962,832.0,"E",,1967,832.0,"E",,1972,832.0,"E",,1977,832.0,"E",,1982,832.0,"E",,1987,832.0,"E",,1992,832.0,"E",,1997,832.0,"E",,2002,832.0,"E",,2007,832.0,"E",,2012,832.0,"E",,2017,832.0,"E",
"Italy","Long-term average annual precipitation in volume (10^9 m3/year)",1962,250.7,"E",,1967,250.7,"E",,1972,250.7,"E",,1977,250.7,"E",,1982,250.7,"E",,1987,250.7,"E",,1992,250.7,"E",,1997,250.7,"E",,2002,250.7,"E",,2007,250.7,"E",,2012,250.7,"E",,2017,250.7,"E",
"Italy","Surface water produced internally (10^9 m3/year)",1962,170.5,"",,1967,170.5,"",,1972,170.5,"",,1977,170.5,"",,1982,170.5,"",,1987,170.5,"",,1992,170.5,"",,1997,170.5,"",,2002,170.5,"",,2007,170.5,"",,2012,170.5,"",,2017,170.5,"",
"Italy","Groundwater produced internally (10^9 m3/year)",1962,43.0,"",,1967,43.0,"",,1972,43.0,"",,1977,43.0,"",,1982,43.0,"",,1987,43.0,"",,1992,43.0,"",,1997,43.0,"",,2002,43.0,"",,2007,43.0,"",,2012,43.0,"",,2017,43.0,"",
"Italy","Overlap between surface water and groundwater (10^9 m3/year)",1962,31.0,"",,1967,31.0,"",,1972,31.0,"",,1977,31.0,"",,1982,31.0,"",,1987,31.0,"",,1992,31.0,"",,1997,31.0,"",,2002,31.0,"",,2007,31.0,"",,2012,31.0,"",,2017,31.0,"",
"Italy","Total internal renewable water resources (IRWR) (10^9 m3/year)",1962,182.5,"",,1967,182.5,"",,1972,182.5,"",,1977,182.5,"",,1982,182.5,"",,1987,182.5,"",,1992,182.5,"",,1997,182.5,"",,2002,182.5,"",,2007,182.5,"",,2012,182.5,"",,2017,182.5,"",
"Italy","Total internal renewable water resources per capita (m3/inhab/year)",1962,3615.0,"K",,1967,3477.0,"K",,1972,3360.0,"K",,1977,3268.0,"K",,1982,3218.0,"K",,1987,3197.0,"K",,1992,3191.0,"K",,1997,3191.0,"K",,2002,3157.0,"K",,2007,3077.0,"K",,2012,3055.0,"K",,2017,3074.0,"K",
"Italy","Water resources: total external renewable (10^9 m3/year)",1962,8.8,"",,1967,8.8,"",,1972,8.8,"",,1977,8.8,"",,1982,8.8,"",,1987,8.8,"",,1992,8.8,"",,1997,8.8,"",,2002,8.8,"",,2007,8.8,"",,2012,8.8,"",,2017,8.8,"",
"Italy","Total renewable surface water (10^9 m3/year)",1962,179.3,"",,1967,179.3,"",,1972,179.3,"",,1977,179.3,"",,1982,179.3,"",,1987,179.3,"",,1992,179.3,"",,1997,179.3,"",,2002,179.3,"",,2007,179.3,"",,2012,179.3,"",,2017,179.3,"",
"Italy","Total renewable groundwater (10^9 m3/year)",1962,43.0,"",,1967,43.0,"",,1972,43.0,"",,1977,43.0,"",,1982,43.0,"",,1987,43.0,"",,1992,43.0,"",,1997,43.0,"",,2002,43.0,"",,2007,43.0,"",,2012,43.0,"",,2017,43.0,"",
"Italy","Total renewable water resources per capita (m3/inhab/year)",1962,3789.0,"K",,1967,3645.0,"K",,1972,3522.0,"K",,1977,3426.0,"K",,1982,3373.0,"K",,1987,3351.0,"K",,1992,3345.0,"K",,1997,3345.0,"K",,2002,3310.0,"K",,2007,3225.0,"K",,2012,3203.0,"K",,2017,3223.0,"K",
"Italy","Total exploitable water resources (10^9 m3/year)",1962,123.0,"",,1967,123.0,"",,1972,123.0,"",,1977,123.0,"",,1982,123.0,"",,1987,123.0,"",,1992,123.0,"",,1997,123.0,"",,2002,123.0,"",,2007,123.0,"",,2012,123.0,"",,,,"",
"Italy","Total dam capacity (km3)",,,"",,,,"",,1970,7.72,"",,,,"",,,,"",,1984,8.43,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Italy","Dam capacity per capita (m3/inhab)",,,"",,,,"",,1970,142.1,"K",,,,"",,,,"",,1984,147.7,"K",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Italy","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,1970,25.6,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2000,20.01,"L",,2007,12.89,"L",,,,"",,2013,17.0,"",
"Italy","Industrial water withdrawal (10^9 m3/year)",,,"",,,,"",,1970,9.0,"",,1975,12.09,"I",,1980,15.17,"",,1985,13.84,"I",,1990,12.5,"",,,,"",,2000,16.29,"L",,,,"",,,,"",,2013,7.7,"",
"Italy","Municipal water withdrawal (10^9 m3/year)",,,"",,,,"",,1970,7.0,"",,1975,7.434,"I",,1980,7.868,"",,1985,7.184,"I",,1990,6.5,"",,,,"",,1999,9.111,"E",,2005,8.942,"E",,2012,9.451,"E",,2015,9.488,"",
"Italy","Total water withdrawal (10^9 m3/year)",,,"",,,,"",,1970,41.6,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2000,45.41,"K",,,,"",,2008,53.75,"E",,2015,34.19,"",
"Italy","Total water withdrawal per capita (m3/inhab/year)",,,"",,,,"",,1970,765.8,"K",,,,"",,,,"",,,,"",,,,"",,,,"",,2000,785.6,"K",,,,"",,2008,899.8,"E",,2015,576.0,"K",
"Italy","Environmental Flow Requirements (10^9 m3/year)",1962,77.81,"E",,1967,77.81,"E",,1972,77.81,"E",,1977,77.81,"E",,1982,77.81,"E",,1987,77.81,"E",,1992,77.81,"E",,1997,77.81,"E",,2002,77.81,"E",,2007,77.81,"E",,2012,77.81,"E",,2017,77.81,"E",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Liechtenstein","Total population (1000 inhab)",1962,17.29,"E",,1967,19.69,"E",,1972,22.15,"E",,1977,24.44,"E",,1982,26.52,"E",,1987,27.8,"E",,1992,29.5,"E",,1997,31.84,"E",,2002,34.02,"E",,2007,35.32,"E",,2012,36.54,"E",,2017,37.92,"E",
"Liechtenstein","Rural population (1000 inhab)",1962,13.81,"E",,1967,15.94,"E",,1972,18.08,"E",,1977,19.97,"E",,1982,21.74,"E",,1987,22.98,"E",,1992,24.56,"E",,1997,26.76,"E",,2002,28.98,"E",,2007,30.16,"E",,2012,31.27,"E",,2017,32.49,"E",
"Liechtenstein","Urban population (1000 inhab)",1962,3.477,"E",,1967,3.753,"E",,1972,4.066,"E",,1977,4.474,"E",,1982,4.784,"E",,1987,4.82,"E",,1992,4.939,"E",,1997,5.079,"E",,2002,5.041,"E",,2007,5.165,"E",,2012,5.266,"E",,2017,5.428,"E",
"Liechtenstein","Population density (inhab/km2)",1962,108.1,"E",,1967,123.1,"E",,1972,138.4,"E",,1977,152.8,"E",,1982,165.8,"E",,1987,173.8,"E",,1992,184.4,"E",,1997,199.0,"E",,2002,212.6,"E",,2007,220.8,"E",,2012,228.4,"E",,2017,237.0,"E",
"Liechtenstein","Gross Domestic Product (GDP) (current US$)",,,"",,,,"",,1972,1.24940289E8,"E",,1977,3.0349312E8,"E",,1982,5.22096761E8,"E",,1987,1.052849231E9,"E",,1992,1.631176647E9,"E",,1997,2.298390595E9,"E",,2002,2.688617885E9,"E",,2007,4.601430549E9,"E",,2012,5.487773452E9,"E",,,,"",
"Liechtenstein","GDP per capita (current US$/inhab)",,,"",,,,"",,1972,5641.0,"E",,1977,12418.0,"E",,1982,19687.0,"E",,1987,37872.0,"E",,1992,55294.0,"E",,1997,72186.0,"E",,2002,79031.0,"E",,2007,130278.0,"E",,2012,150185.0,"E",,,,"",
"Liechtenstein","Human Development Index (HDI) [highest = 1] (-)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2012,0.9065,"E",,2014,0.9075,"E",
"Liechtenstein","Long-term average annual precipitation in depth (mm/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Liechtenstein","Long-term average annual precipitation in volume (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Liechtenstein","Surface water produced internally (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Liechtenstein","Groundwater produced internally (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Liechtenstein","Overlap between surface water and groundwater (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Liechtenstein","Total internal renewable water resources (IRWR) (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Liechtenstein","Total internal renewable water resources per capita (m3/inhab/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Liechtenstein","Water resources: total external renewable (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Liechtenstein","Total renewable surface water (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Liechtenstein","Total renewable groundwater (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Liechtenstein","Total renewable water resources per capita (m3/inhab/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Liechtenstein","Total exploitable water resources (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Liechtenstein","Total dam capacity (km3)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Liechtenstein","Dam capacity per capita (m3/inhab)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Liechtenstein","Agricultural water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Liechtenstein","Industrial water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Liechtenstein","Municipal water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Liechtenstein","Total water withdrawal (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Liechtenstein","Total water withdrawal per capita (m3/inhab/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Liechtenstein","Environmental Flow Requirements (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Lithuania","Total population (1000 inhab)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,3688.0,"E",,1997,3580.0,"E",,2002,3445.0,"E",,2007,3260.0,"E",,2012,3037.0,"E",,2017,2890.0,"E",
"Lithuania","Rural population (1000 inhab)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,1199.0,"E",,1997,1173.0,"E",,2002,1159.0,"E",,2007,1130.0,"E",,2012,1020.0,"E",,2017,910.0,"E",
"Lithuania","Urban population (1000 inhab)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,2489.0,"E",,1997,2407.0,"E",,2002,2286.0,"E",,2007,2130.0,"E",,2012,2017.0,"E",,2017,1980.0,"E",
"Lithuania","Population density (inhab/km2)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,56.48,"E",,1997,54.82,"E",,2002,52.76,"E",,2007,49.92,"E",,2012,46.51,"E",,2017,44.26,"E",
"Lithuania","Gross Domestic Product (GDP) (current US$)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,8.562311027E9,"E",,1997,1.0120274493E10,"E",,2002,1.4278357284E10,"E",,2007,3.9738180077E10,"E",,2012,4.2852204396E10,"E",,2015,4.1243983587E10,"E",
"Lithuania","GDP per capita (current US$/inhab)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,2322.0,"E",,1997,2827.0,"E",,2002,4145.0,"E",,2007,12190.0,"E",,2012,14110.0,"E",,2015,14271.0,"E",
"Lithuania","Human Development Index (HDI) [highest = 1] (-)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,2000,0.754,"E",,,,"",,2012,0.833,"E",,2014,0.8394,"E",
"Lithuania","Long-term average annual precipitation in depth (mm/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,656.0,"E",,1997,656.0,"E",,2002,656.0,"E",,2007,656.0,"E",,2012,656.0,"E",,2017,656.0,"E",
"Lithuania","Long-term average annual precipitation in volume (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,42.84,"E",,1997,42.84,"E",,2002,42.84,"E",,2007,42.84,"E",,2012,42.84,"E",,2017,42.83,"E",
"Lithuania","Surface water produced internally (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,15.36,"",,1997,15.36,"",,2002,15.36,"",,2007,15.36,"",,2012,15.36,"",,2017,15.36,"",
"Lithuania","Groundwater produced internally (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,1.1,"",,1997,1.1,"",,2002,1.1,"",,2007,1.1,"",,2012,1.1,"",,2017,1.1,"",
"Lithuania","Overlap between surface water and groundwater (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,1.0,"","[1]",1997,1.0,"","[2]",2002,1.0,"","[3]",2007,1.0,"","[4]",2012,1.0,"","[5]",2017,1.0,"",
"Lithuania","Total internal renewable water resources (IRWR) (10^9 m3/year)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,15.46,"",,1997,15.46,"",,2002,15.46,"",,2007,15.46,"",,2012,15.46,"",,2017,15.46,"",
