"",,,"1958-1962",,,,"1963-1967",,,,"1968-1972",,,,"1973-1977",,,,"1978-1982",,,,"1983-1987",,,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"Long-term average annual precipitation in volume (10^9 m3/year)","Antigua and Barbuda",1962,0.4532,"E",,1967,0.4532,"E",,1972,0.4532,"E",,1977,0.4532,"E",,1982,0.4532,"E",,1987,0.4532,"E",,1992,0.4532,"E",,1997,0.4532,"E",,2002,0.4532,"E",,2007,0.4532,"E",,2012,0.4532,"E",,2017,0.4532,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Argentina",1962,1643.0,"",,1967,1643.0,"",,1972,1643.0,"",,1977,1643.0,"",,1982,1643.0,"",,1987,1643.0,"",,1992,1643.0,"",,1997,1643.0,"",,2002,1643.0,"",,2007,1643.0,"",,2012,1643.0,"",,2017,1643.0,"",
"Long-term average annual precipitation in volume (10^9 m3/year)","Armenia",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,16.71,"K",,1997,16.71,"K",,2002,16.71,"K",,2007,16.71,"K",,2012,16.71,"K",,2017,16.71,"K",
"Long-term average annual precipitation in volume (10^9 m3/year)","Australia",1962,4134.0,"E",,1967,4134.0,"E",,1972,4134.0,"E",,1977,4134.0,"E",,1982,4134.0,"E",,1987,4134.0,"E",,1992,4134.0,"E",,1997,4134.0,"E",,2002,4134.0,"E",,2007,4134.0,"E",,2012,4134.0,"E",,2017,4134.0,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Austria",1962,93.11,"E",,1967,93.11,"E",,1972,93.11,"E",,1977,93.11,"E",,1982,93.11,"E",,1987,93.11,"E",,1992,93.11,"E",,1997,93.11,"E",,2002,93.11,"E",,2007,93.11,"E",,2012,93.11,"E",,2017,93.11,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Azerbaijan",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,38.71,"K",,1997,38.71,"K",,2002,38.71,"K",,2007,38.71,"K",,2012,38.71,"K",,2017,38.71,"K",
"Long-term average annual precipitation in volume (10^9 m3/year)","Bahamas",1962,17.93,"E",,1967,17.93,"E",,1972,17.93,"E",,1977,17.93,"E",,1982,17.93,"E",,1987,17.93,"E",,1992,17.93,"E",,1997,17.93,"E",,2002,17.93,"E",,2007,17.93,"E",,2012,17.93,"E",,2017,17.93,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Bahrain",1962,0.0573,"K",,1967,0.0573,"K",,1972,0.0573,"K",,1977,0.0573,"K",,1982,0.0573,"K",,1987,0.0573,"K",,1992,0.0589,"K",,1997,0.0589,"K",,2002,0.0589,"K",,2007,0.0622,"K",,2012,0.0639,"K",,2017,0.0646,"K",
"Long-term average annual precipitation in volume (10^9 m3/year)","Bangladesh",1962,395.8,"E",,1967,395.8,"E",,1972,395.8,"E",,1977,395.8,"E",,1982,395.8,"E",,1987,395.8,"E",,1992,395.8,"E",,1997,395.8,"E",,2002,395.8,"E",,2007,395.8,"E",,2012,395.8,"E",,2017,393.6,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Barbados",1962,0.6115,"E",,1967,0.6115,"E",,1972,0.6115,"E",,1977,0.6115,"E",,1982,0.6115,"E",,1987,0.6115,"E",,1992,0.6115,"E",,1997,0.6115,"E",,2002,0.6115,"E",,2007,0.6115,"E",,2012,0.6115,"E",,2017,0.6115,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Belarus",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,128.3,"E",,1997,128.3,"E",,2002,128.3,"E",,2007,128.3,"E",,2012,128.3,"E",,2017,128.3,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Belgium",1962,25.84,"",,1967,25.84,"",,1972,25.84,"",,1977,25.84,"",,1982,25.84,"",,1987,25.84,"",,1992,25.84,"",,1997,25.84,"",,2002,25.86,"E",,2007,25.86,"E",,2012,25.86,"E",,2017,25.86,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Belize",1962,39.16,"E",,1967,39.16,"E",,1972,39.16,"E",,1977,39.16,"E",,1982,39.16,"E",,1987,39.16,"E",,1992,39.16,"E",,1997,39.16,"E",,2002,39.16,"E",,2007,39.16,"E",,2012,39.16,"E",,2017,39.16,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Benin",1962,119.2,"E",,1967,119.2,"E",,1972,119.2,"E",,1977,119.2,"E",,1982,119.2,"E",,1987,119.2,"E",,1992,119.2,"E",,1997,119.2,"E",,2002,119.2,"E",,2007,119.2,"E",,2012,119.2,"E",,2017,119.2,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Bhutan",1962,103.4,"E",,1967,103.4,"E",,1972,103.4,"E",,1977,103.4,"E",,1982,103.4,"E",,1987,103.4,"E",,1992,103.4,"E",,1997,88.18,"E",,2002,88.18,"E",,2007,84.46,"E",,2012,84.46,"E",,2017,84.46,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Bolivia (Plurinational State of)",1962,1259.0,"",,1967,1259.0,"",,1972,1259.0,"",,1977,1259.0,"",,1982,1259.0,"",,1987,1259.0,"",,1992,1259.0,"",,1997,1259.0,"",,2002,1259.0,"",,2007,1259.0,"",,2012,1259.0,"",,2017,1259.0,"",
"Long-term average annual precipitation in volume (10^9 m3/year)","Bosnia and Herzegovina",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,52.64,"E",,1997,52.64,"E",,2002,52.64,"E",,2007,52.64,"E",,2012,52.64,"E",,2017,52.64,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Botswana",1962,242.0,"E",,1967,242.0,"E",,1972,242.0,"E",,1977,242.0,"E",,1982,242.0,"E",,1987,242.0,"E",,1992,242.0,"E",,1997,242.0,"E",,2002,242.0,"E",,2007,242.0,"E",,2012,242.0,"E",,2017,242.0,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Brazil",1962,14995.0,"",,1967,14995.0,"",,1972,14995.0,"",,1977,14995.0,"",,1982,14995.0,"",,1987,14995.0,"",,1992,14995.0,"",,1997,14995.0,"",,2002,14995.0,"",,2007,14995.0,"",,2012,14995.0,"",,2017,14995.0,"",
"Long-term average annual precipitation in volume (10^9 m3/year)","Brunei Darussalam",1962,15.71,"E",,1967,15.71,"E",,1972,15.71,"E",,1977,15.71,"E",,1982,15.71,"E",,1987,15.71,"E",,1992,15.71,"E",,1997,15.71,"E",,2002,15.71,"E",,2007,15.71,"E",,2012,15.71,"E",,2017,15.71,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Bulgaria",1962,67.48,"E",,1967,67.48,"E",,1972,67.48,"E",,1977,67.48,"E",,1982,67.48,"E",,1987,67.48,"E",,1992,67.48,"E",,1997,67.48,"E",,2002,67.48,"E",,2007,67.49,"E",,2012,67.49,"E",,2017,67.49,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Burkina Faso",1962,205.1,"E",,1967,205.1,"E",,1972,205.1,"E",,1977,205.1,"E",,1982,205.1,"E",,1987,205.1,"E",,1992,205.1,"E",,1997,205.1,"E",,2002,205.1,"E",,2007,205.1,"E",,2012,205.1,"E",,2017,205.1,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Burundi",1962,35.46,"E",,1967,35.46,"E",,1972,35.46,"E",,1977,35.46,"E",,1982,35.46,"E",,1987,35.46,"E",,1992,35.46,"E",,1997,35.46,"E",,2002,35.46,"E",,2007,35.46,"E",,2012,35.46,"E",,2017,35.46,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Cabo Verde",1962,0.9188,"E",,1967,0.9188,"E",,1972,0.9188,"E",,1977,0.9188,"E",,1982,0.9188,"E",,1987,0.9188,"E",,1992,0.9188,"E",,1997,0.9188,"E",,2002,0.9188,"E",,2007,0.9188,"E",,2012,0.9188,"E",,2017,0.9188,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Cambodia",1962,344.7,"E",,1967,344.7,"E",,1972,344.7,"E",,1977,344.7,"E",,1982,344.7,"E",,1987,344.7,"E",,1992,344.7,"E",,1997,344.7,"E",,2002,344.7,"E",,2007,344.7,"E",,2012,344.7,"E",,2017,344.7,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Cameroon",1962,762.6,"E",,1967,762.6,"E",,1972,762.6,"E",,1977,762.6,"E",,1982,762.6,"E",,1987,762.6,"E",,1992,762.6,"E",,1997,762.6,"E",,2002,762.6,"E",,2007,762.6,"E",,2012,762.6,"E",,2017,762.6,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Canada",1962,5362.0,"E",,1967,5362.0,"E",,1972,5362.0,"E",,1977,5362.0,"E",,1982,5362.0,"E",,1987,5362.0,"E",,1992,5362.0,"E",,1997,5362.0,"E",,2002,5362.0,"E",,2007,5362.0,"E",,2012,5362.0,"E",,2017,5362.0,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Central African Republic",1962,836.7,"E",,1967,836.7,"E",,1972,836.7,"E",,1977,836.7,"E",,1982,836.7,"E",,1987,836.7,"E",,1992,836.7,"E",,1997,836.7,"E",,2002,836.7,"E",,2007,836.7,"E",,2012,836.7,"E",,2017,836.7,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Chad",1962,413.4,"E",,1967,413.4,"E",,1972,413.4,"E",,1977,413.4,"E",,1982,413.4,"E",,1987,413.4,"E",,1992,413.4,"E",,1997,413.4,"E",,2002,413.4,"E",,2007,413.4,"E",,2012,413.4,"E",,2017,413.4,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Chile",1962,1151.0,"",,1967,1151.0,"",,1972,1151.0,"",,1977,1151.0,"",,1982,1151.0,"",,1987,1151.0,"",,1992,1151.0,"",,1997,1151.0,"",,2002,1151.0,"",,2007,1151.0,"",,2012,1151.0,"",,2017,1151.0,"",
"Long-term average annual precipitation in volume (10^9 m3/year)","China",1962,6192.0,"E",,1967,6192.0,"E",,1972,6192.0,"E",,1977,6192.0,"E",,1982,6192.0,"E",,1987,6192.0,"E",,1992,6192.0,"E",,1997,6192.0,"E",,2002,6192.0,"E",,2007,6192.0,"E",,2012,6192.0,"E",,2017,6192.0,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Colombia",1962,3699.0,"",,1967,3699.0,"",,1972,3699.0,"",,1977,3699.0,"",,1982,3699.0,"",,1987,3699.0,"",,1992,3699.0,"",,1997,3699.0,"",,2002,3699.0,"",,2007,3699.0,"",,2012,3699.0,"",,2017,3699.0,"",
"Long-term average annual precipitation in volume (10^9 m3/year)","Comoros",1962,1.675,"E",,1967,1.675,"E",,1972,1.675,"E",,1977,1.675,"E",,1982,1.675,"E",,1987,1.675,"E",,1992,1.675,"E",,1997,1.675,"E",,2002,1.675,"E",,2007,1.675,"E",,2012,1.675,"E",,2017,1.675,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Congo",1962,562.9,"E",,1967,562.9,"E",,1972,562.9,"E",,1977,562.9,"E",,1982,562.9,"E",,1987,562.9,"E",,1992,562.9,"E",,1997,562.9,"E",,2002,562.9,"E",,2007,562.9,"E",,2012,562.9,"E",,2017,562.9,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Cook Islands",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Long-term average annual precipitation in volume (10^9 m3/year)","Costa Rica",1962,149.5,"E",,1967,149.5,"E",,1972,149.5,"E",,1977,149.5,"E",,1982,149.5,"E",,1987,149.5,"E",,1992,149.5,"E",,1997,149.5,"E",,2002,149.5,"E",,2007,149.5,"E",,2012,149.5,"E",,2017,149.5,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Côte d'Ivoire",1962,434.7,"E",,1967,434.7,"E",,1972,434.7,"E",,1977,434.7,"E",,1982,434.7,"E",,1987,434.7,"E",,1992,434.7,"E",,1997,434.7,"E",,2002,434.7,"E",,2007,434.7,"E",,2012,434.7,"E",,2017,434.7,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Croatia",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,62.93,"K",,1997,63.01,"K",,2002,62.93,"K",,2007,62.98,"K",,2012,62.98,"K",,2017,62.98,"K",
"Long-term average annual precipitation in volume (10^9 m3/year)","Cuba",1962,146.7,"E",,1967,146.7,"E",,1972,146.7,"E",,1977,146.7,"E",,1982,146.7,"E",,1987,146.7,"E",,1992,146.7,"E",,1997,146.7,"E",,2002,146.7,"E",,2007,146.7,"E",,2012,146.7,"E",,2017,146.7,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Cyprus",1962,4.606,"K",,1967,4.606,"K",,1972,4.606,"K",,1977,4.606,"K",,1982,4.606,"K",,1987,4.606,"K",,1992,4.606,"K",,1997,4.606,"K",,2002,4.606,"K",,2007,4.606,"K",,2012,4.606,"K",,2017,4.606,"K",
"Long-term average annual precipitation in volume (10^9 m3/year)","Czechia",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,53.39,"E",,2002,53.39,"E",,2007,53.39,"K",,2012,53.39,"K",,2017,53.39,"K",
"Long-term average annual precipitation in volume (10^9 m3/year)","Democratic People's Republic of Korea",1962,127.0,"E",,1967,127.0,"E",,1972,127.0,"E",,1977,127.0,"E",,1982,127.0,"E",,1987,127.0,"E",,1992,127.0,"E",,1997,127.0,"E",,2002,127.0,"E",,2007,127.0,"E",,2012,127.0,"E",,2017,127.0,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Democratic Republic of the Congo",1962,3618.0,"E",,1967,3618.0,"E",,1972,3618.0,"E",,1977,3618.0,"E",,1982,3618.0,"E",,1987,3618.0,"E",,1992,3618.0,"E",,1997,3618.0,"E",,2002,3618.0,"E",,2007,3618.0,"E",,2012,3618.0,"E",,2017,3618.0,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Denmark",1962,30.29,"E",,1967,30.29,"E",,1972,30.29,"E",,1977,30.29,"E",,1982,30.29,"E",,1987,30.29,"E",,1992,30.29,"E",,1997,30.29,"E",,2002,30.29,"E",,2007,30.29,"E",,2012,30.17,"E",,2017,30.17,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Djibouti",1962,5.104,"E",,1967,5.104,"E",,1972,5.104,"E",,1977,5.104,"E",,1982,5.104,"E",,1987,5.104,"E",,1992,5.104,"E",,1997,5.104,"E",,2002,5.104,"E",,2007,5.104,"E",,2012,5.104,"E",,2017,5.104,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Dominica",1962,1.562,"E",,1967,1.562,"E",,1972,1.562,"E",,1977,1.562,"E",,1982,1.562,"E",,1987,1.562,"E",,1992,1.562,"E",,1997,1.562,"E",,2002,1.562,"E",,2007,1.562,"E",,2012,1.562,"E",,2016,1.562,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Dominican Republic",1962,68.62,"E",,1967,68.62,"E",,1972,68.62,"E",,1977,68.62,"E",,1982,68.62,"E",,1987,68.62,"E",,1992,68.62,"E",,1997,68.62,"E",,2002,68.62,"E",,2007,68.62,"E",,2012,68.62,"E",,2017,68.62,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Ecuador",1962,644.8,"K",,1967,644.8,"K",,1972,644.8,"K",,1977,644.8,"K",,1982,644.8,"K",,1987,644.8,"K",,1992,644.8,"K",,1997,644.8,"K",,2002,583.0,"K",,2007,583.0,"K",,2012,583.0,"K",,2017,583.0,"K",
"Long-term average annual precipitation in volume (10^9 m3/year)","Egypt",1962,18.13,"K",,1967,18.13,"K",,1972,18.13,"K",,1977,18.13,"K",,1982,18.13,"K",,1987,18.13,"K",,1992,18.13,"K",,1997,18.13,"K",,2002,18.13,"K",,2007,18.13,"K",,2012,18.13,"K",,2017,18.13,"K",
"Long-term average annual precipitation in volume (10^9 m3/year)","El Salvador",1962,37.54,"K",,1967,37.54,"K",,1972,37.54,"K",,1977,37.54,"K",,1982,37.54,"K",,1987,37.54,"K",,1992,37.54,"K",,1997,37.54,"K",,2002,37.54,"K",,2007,37.54,"K",,2012,37.54,"K",,2017,37.54,"K",
"Long-term average annual precipitation in volume (10^9 m3/year)","Equatorial Guinea",1962,60.48,"E",,1967,60.48,"E",,1972,60.48,"E",,1977,60.48,"E",,1982,60.48,"E",,1987,60.48,"E",,1992,60.48,"E",,1997,60.48,"E",,2002,60.48,"E",,2007,60.48,"E",,2012,60.48,"E",,2017,60.48,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Eritrea",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,45.16,"E",,2002,45.16,"E",,2007,45.16,"E",,2012,45.16,"E",,2017,45.16,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Estonia",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,28.31,"E",,1997,28.31,"E",,2002,28.31,"E",,2007,28.31,"E",,2012,28.31,"E",,2017,28.38,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Eswatini",1962,13.68,"E",,1967,13.68,"E",,1972,13.68,"E",,1977,13.68,"E",,1982,13.68,"E",,1987,13.68,"E",,1992,13.68,"E",,1997,13.68,"E",,2002,13.68,"E",,2007,13.68,"E",,2012,13.68,"E",,2017,13.68,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Ethiopia",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1997,936.4,"E",,2002,936.4,"E",,2007,936.4,"E",,2012,936.4,"E",,2017,936.4,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Faroe Islands",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Long-term average annual precipitation in volume (10^9 m3/year)","Fiji",1962,47.36,"K",,1967,47.36,"K",,1972,47.36,"K",,1977,47.36,"K",,1982,47.36,"K",,1987,47.36,"K",,1992,47.36,"K",,1997,47.36,"K",,2002,47.36,"K",,2007,47.36,"K",,2012,47.36,"K",,2017,47.36,"K",
"Long-term average annual precipitation in volume (10^9 m3/year)","Finland",1962,181.2,"E",,1967,181.2,"E",,1972,181.2,"E",,1977,181.2,"E",,1982,181.2,"E",,1987,181.2,"E",,1992,181.2,"E",,1997,181.2,"E",,2002,181.2,"E",,2007,181.4,"E",,2012,181.4,"E",,2017,181.4,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","France",1962,476.1,"K",,1967,476.1,"K",,1972,476.1,"K",,1977,476.1,"K",,1982,476.1,"K",,1987,476.1,"K",,1992,476.1,"K",,1997,476.1,"K",,2002,476.1,"K",,2007,476.1,"K",,2012,476.1,"K",,2017,476.1,"K",
"Long-term average annual precipitation in volume (10^9 m3/year)","Gabon",1962,490.1,"E",,1967,490.1,"E",,1972,490.1,"E",,1977,490.1,"E",,1982,490.1,"E",,1987,490.1,"E",,1992,490.1,"E",,1997,490.1,"E",,2002,490.1,"E",,2007,490.1,"E",,2012,490.1,"E",,2017,490.1,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Gambia",1962,9.447,"E",,1967,9.447,"E",,1972,9.447,"E",,1977,9.447,"E",,1982,9.447,"E",,1987,9.447,"E",,1992,9.447,"E",,1997,9.447,"E",,2002,9.447,"E",,2007,9.447,"E",,2012,9.447,"E",,2017,9.447,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Georgia",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,71.51,"K",,1997,71.51,"K",,2002,71.51,"K",,2007,71.51,"K",,2012,71.51,"K",,2017,71.51,"K",
"Long-term average annual precipitation in volume (10^9 m3/year)","Germany",1962,249.9,"E",,1967,249.9,"E",,1972,249.9,"E",,1977,249.9,"E",,1982,249.9,"E",,1987,249.9,"E",,1992,249.9,"E",,1997,249.9,"E",,2002,249.9,"E",,2007,250.0,"E",,2012,250.0,"E",,2017,250.3,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Ghana",1962,283.1,"E",,1967,283.1,"E",,1972,283.1,"E",,1977,283.1,"E",,1982,283.1,"E",,1987,283.1,"E",,1992,283.1,"E",,1997,283.1,"E",,2002,283.1,"E",,2007,283.1,"E",,2012,283.1,"E",,2017,283.1,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Greece",1962,86.04,"K",,1967,86.04,"K",,1972,86.04,"K",,1977,86.04,"K",,1982,86.04,"K",,1987,86.04,"K",,1992,86.04,"K",,1997,86.04,"K",,2002,86.04,"K",,2007,86.04,"K",,2012,86.04,"K",,2017,86.04,"K",
"Long-term average annual precipitation in volume (10^9 m3/year)","Grenada",1962,0.799,"E",,1967,0.799,"E",,1972,0.799,"E",,1977,0.799,"E",,1982,0.799,"E",,1987,0.799,"E",,1992,0.799,"E",,1997,0.799,"E",,2002,0.799,"E",,2007,0.799,"E",,2012,0.799,"E",,2017,0.799,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Guatemala",1962,217.3,"E",,1967,217.3,"E",,1972,217.3,"E",,1977,217.3,"E",,1982,217.3,"E",,1987,217.3,"E",,1992,217.3,"E",,1997,217.3,"E",,2002,217.3,"E",,2007,217.3,"E",,2012,217.3,"E",,2017,217.3,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Guinea",1962,405.9,"E",,1967,405.9,"E",,1972,405.9,"E",,1977,405.9,"E",,1982,405.9,"E",,1987,405.9,"E",,1992,405.9,"E",,1997,405.9,"E",,2002,405.9,"E",,2007,405.9,"E",,2012,405.9,"E",,2017,405.9,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Guinea-Bissau",1962,56.98,"E",,1967,56.98,"E",,1972,56.98,"E",,1977,56.98,"E",,1982,56.98,"E",,1987,56.98,"E",,1992,56.98,"E",,1997,56.98,"E",,2002,56.98,"E",,2007,56.98,"E",,2012,56.98,"E",,2017,56.98,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Guyana",1962,513.1,"",,1967,513.1,"",,1972,513.1,"",,1977,513.1,"",,1982,513.1,"",,1987,513.1,"",,1992,513.1,"",,1997,513.1,"",,2002,513.1,"",,2007,513.1,"",,2012,513.1,"",,2017,513.1,"",
"Long-term average annual precipitation in volume (10^9 m3/year)","Haiti",1962,39.96,"E",,1967,39.96,"E",,1972,39.96,"E",,1977,39.96,"E",,1982,39.96,"E",,1987,39.96,"E",,1992,39.96,"E",,1997,39.96,"E",,2002,39.96,"E",,2007,39.96,"E",,2012,39.96,"E",,2017,39.96,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Holy See",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Long-term average annual precipitation in volume (10^9 m3/year)","Honduras",1962,222.3,"E",,1967,222.3,"E",,1972,222.3,"E",,1977,222.3,"E",,1982,222.3,"E",,1987,222.3,"E",,1992,222.3,"E",,1997,222.3,"E",,2002,222.3,"E",,2007,222.3,"E",,2012,222.3,"E",,2017,222.3,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Hungary",1962,54.79,"K",,1967,54.79,"K",,1972,54.79,"K",,1977,54.79,"K",,1982,54.79,"K",,1987,54.79,"K",,1992,54.79,"K",,1997,54.79,"K",,2002,54.79,"K",,2007,54.79,"K",,2012,54.79,"K",,2017,54.79,"K",
"Long-term average annual precipitation in volume (10^9 m3/year)","Iceland",1962,199.8,"E",,1967,199.8,"E",,1972,199.8,"E",,1977,199.8,"E",,1982,199.8,"E",,1987,199.8,"E",,1992,199.8,"E",,1997,199.8,"E",,2002,199.8,"E",,2007,199.8,"E",,2012,199.8,"E",,2017,199.8,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","India",1962,3560.0,"E",,1967,3560.0,"E",,1972,3560.0,"E",,1977,3560.0,"E",,1982,3560.0,"E",,1987,3560.0,"E",,1992,3560.0,"E",,1997,3560.0,"E",,2002,3560.0,"E",,2007,3560.0,"E",,2012,3560.0,"E",,2017,3560.0,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Indonesia",1962,5163.0,"E",,1967,5163.0,"E",,1972,5163.0,"E",,1977,5163.0,"E",,1982,5163.0,"E",,1987,5163.0,"E",,1992,5163.0,"E",,1997,5163.0,"E",,2002,5163.0,"E",,2007,5163.0,"E",,2012,5163.0,"E",,2017,5170.0,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Iran (Islamic Republic of)",1962,397.9,"K",,1967,397.9,"K",,1972,397.9,"K",,1977,397.9,"K",,1982,397.9,"K",,1987,397.9,"K",,1992,397.9,"K",,1997,397.9,"K",,2002,397.9,"K",,2007,397.9,"K",,2012,397.9,"K",,2017,397.9,"K",
"Long-term average annual precipitation in volume (10^9 m3/year)","Iraq",1962,94.68,"K",,1967,94.68,"K",,1972,94.68,"K",,1977,94.68,"K",,1982,94.68,"K",,1987,94.68,"K",,1992,94.68,"K",,1997,94.68,"K",,2002,94.68,"K",,2007,94.68,"K",,2012,94.01,"K",,2017,93.97,"K",
"Long-term average annual precipitation in volume (10^9 m3/year)","Ireland",1962,78.57,"E",,1967,78.57,"E",,1972,78.57,"E",,1977,78.57,"E",,1982,78.57,"E",,1987,78.57,"E",,1992,78.57,"E",,1997,78.57,"E",,2002,78.57,"E",,2007,78.57,"E",,2012,78.57,"E",,2017,78.57,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Israel",1962,9.6,"K",,1967,9.6,"K",,1972,9.6,"K",,1977,9.6,"K",,1982,9.6,"K",,1987,9.6,"K",,1992,9.6,"K",,1997,9.6,"K",,2002,9.6,"K",,2007,9.6,"K",,2012,9.6,"K",,2017,9.6,"K",
"Long-term average annual precipitation in volume (10^9 m3/year)","Italy",1962,250.7,"E",,1967,250.7,"E",,1972,250.7,"E",,1977,250.7,"E",,1982,250.7,"E",,1987,250.7,"E",,1992,250.7,"E",,1997,250.7,"E",,2002,250.7,"E",,2007,250.7,"E",,2012,250.7,"E",,2017,250.7,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Jamaica",1962,22.54,"E",,1967,22.54,"E",,1972,22.54,"E",,1977,22.54,"E",,1982,22.54,"E",,1987,22.54,"E",,1992,22.54,"E",,1997,22.54,"E",,2002,22.54,"E",,2007,22.54,"E",,2012,22.54,"E",,2017,22.54,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Japan",1962,630.2,"K",,1967,630.2,"K",,1972,630.2,"K",,1977,630.2,"K",,1982,630.2,"K",,1987,630.2,"K",,1992,630.2,"K",,1997,630.2,"K",,2002,630.3,"K",,2007,630.4,"K",,2012,630.4,"K",,2017,630.5,"K",
"Long-term average annual precipitation in volume (10^9 m3/year)","Jordan",1962,9.855,"K",,1967,9.855,"K",,1972,9.855,"K",,1977,9.855,"K",,1982,9.855,"K",,1987,9.855,"K",,1992,9.855,"K",,1997,9.855,"K",,2002,9.855,"K",,2007,9.855,"K",,2012,9.915,"K",,2017,9.915,"K",
"Long-term average annual precipitation in volume (10^9 m3/year)","Kazakhstan",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,1992,681.2,"E",,1997,681.2,"E",,2002,681.2,"E",,2007,681.2,"E",,2012,681.2,"E",,2017,681.2,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Kenya",1962,365.6,"E",,1967,365.6,"E",,1972,365.6,"E",,1977,365.6,"E",,1982,365.6,"E",,1987,365.6,"E",,1992,365.6,"E",,1997,365.6,"E",,2002,365.6,"K",,2007,365.6,"E",,2012,365.6,"E",,2017,365.6,"E",
"Long-term average annual precipitation in volume (10^9 m3/year)","Kiribati",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
